num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,same_as_wikidata_district,tipo_accidente,estado_meteorológico,tipo_vehiculo,same_as_wikidata_tipo_vehiculo,tipo_persona,rango_edad,sexo,same_as_wikidata_sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2025S053801,08/05/2025,19:20:00,"CALL. GRAN VIA, 69",69,1,Centro,hhtps://wikidata.org/entity/Q1763376,Colisión lateral,,car,https://wikidata.org/entity/Q1420,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,439747,4474944,false,
2025S053803,08/05/2025,18:25:00,CMNO. VALDERRIBAS / AVDA. PEÑA PRIETA,12,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Alcance,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,443474,4472452,false,
2025S053803,08/05/2025,18:25:00,CMNO. VALDERRIBAS / AVDA. PEÑA PRIETA,12,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,443474,4472452,false,
2025S053823,08/05/2025,16:32:00,AVDA. PABLO IGLESIAS / CALL. VIVERO,33,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Colisión fronto-lateral,Despejado,van,https://wikidata.org/entity/Q193468,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,439846,4477795,false,
2025S053823,08/05/2025,16:32:00,AVDA. PABLO IGLESIAS / CALL. VIVERO,33,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Más de 74 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,439846,4477795,false,
2025S053828,08/05/2025,18:03:00,"CALL. ROSARIO PINO, 10",10,6,Tetuán,hhtps://wikidata.org/entity/Q1773540,Colisión fronto-lateral,Despejado,off-road vehicle,https://wikidata.org/entity/Q946596,Conductor,De 30 a 34 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,441322,4479279,false,
2025S053828,08/05/2025,18:03:00,"CALL. ROSARIO PINO, 10",10,6,Tetuán,hhtps://wikidata.org/entity/Q1773540,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 55 a 59 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,441322,4479279,false,
2025S053854,08/05/2025,19:50:00,"CALL. FRANCOS RODRIGUEZ, 64",64,6,Tetuán,hhtps://wikidata.org/entity/Q1773540,Colisión lateral,Despejado,van,https://wikidata.org/entity/Q193468,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,439938,4478702,false,
2025S053854,08/05/2025,19:50:00,"CALL. FRANCOS RODRIGUEZ, 64",64,6,Tetuán,hhtps://wikidata.org/entity/Q1773540,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,439938,4478702,false,
2025S053859,08/05/2025,14:15:00,CTRA. BARRIO DE LA FORTUNA / AVDA. PESETA,1,10,Latina,hhtps://wikidata.org/entity/Q794954,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,,,435002,4469402,false,
2025S053859,08/05/2025,14:15:00,CTRA. BARRIO DE LA FORTUNA / AVDA. PESETA,1,10,Latina,hhtps://wikidata.org/entity/Q794954,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,,,435002,4469402,false,
2025S053872,08/05/2025,19:50:00,"PASEO. LA HABANA, 28",28,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Caída,Nublado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,441605,4477847,false,
2025S053872,08/05/2025,19:50:00,"PASEO. LA HABANA, 28",28,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Caída,Nublado,car,https://wikidata.org/entity/Q1420,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,441605,4477847,false,
2025S053877,08/05/2025,18:15:00,CALL. INOCENTA DE MESA / AVDA. CANILLEJAS A VICALVARO,17,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,447807,4476903,false,
2025S053877,08/05/2025,18:15:00,CALL. INOCENTA DE MESA / AVDA. CANILLEJAS A VICALVARO,17,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 50 a 54 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,447807,4476903,false,
2025S053886,08/05/2025,20:30:00,AVDA. ILUSTRACION / CALL. SANTIAGO DE COMPOSTELA,0,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,,,439909,4481408,false,
2025S053886,08/05/2025,20:30:00,AVDA. ILUSTRACION / CALL. SANTIAGO DE COMPOSTELA,0,8,Fuencarral-El Pardo,hhtps://wikidata.org/entity/Q656196,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,female,https://wikidata.org/entity/Q6581072,,,439909,4481408,false,
2025S053888,08/05/2025,20:45:00,"CALL. VELAZQUEZ, 104",104,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,,,442044,4476215,false,
2025S053888,08/05/2025,20:45:00,"CALL. VELAZQUEZ, 104",104,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,,,442044,4476215,false,
2025S053888,08/05/2025,20:45:00,"CALL. VELAZQUEZ, 104",104,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,,,442044,4476215,false,
2025S053895,08/05/2025,20:35:00,"AVDA. RAFAELA YBARRA, 29",29,12,Usera,hhtps://wikidata.org/entity/Q953368,Atropello a animal,Despejado,bus,https://wikidata.org/entity/Q5638,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,439626,4470578,false,
2025S053895,08/05/2025,20:35:00,"AVDA. RAFAELA YBARRA, 29",29,12,Usera,hhtps://wikidata.org/entity/Q953368,Atropello a animal,Despejado,bus,https://wikidata.org/entity/Q5638,Peatón,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,,,439626,4470578,false,
2025S053903,08/05/2025,20:48:00,"CALL. ALBASANZ, 60",60,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Alcance,,van,https://wikidata.org/entity/Q193468,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,447026,4476589,false,
2025S053903,08/05/2025,20:48:00,"CALL. ALBASANZ, 60",60,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,,,447026,4476589,false,
2025S053915,08/05/2025,21:05:00,"CTRA. BARRIO DE LA FORTUNA, 10",10,10,Latina,hhtps://wikidata.org/entity/Q794954,Solo salida de la vía,Nublado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,434916,4468963,false,
2025S053922,08/05/2025,20:08:00,"CALL. SANTA NATALIA, 3",3,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Colisión fronto-lateral,Despejado,Cuadriciclo ligero,https://wikidata.org/entity/Q30901990,Conductor,De 15 a 17 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,444490,4479097,false,
2025S053922,08/05/2025,20:08:00,"CALL. SANTA NATALIA, 3",3,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 21 a 24 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,444490,4479097,false,
2025S053922,08/05/2025,20:08:00,"CALL. SANTA NATALIA, 3",3,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,444490,4479097,false,
2025S053942,08/05/2025,22:14:00,AVDA. GRAN VIA DE HORTALEZA / CALL. HAITI,57,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Alcance,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,445200,4479961,false,
2025S053942,08/05/2025,22:14:00,AVDA. GRAN VIA DE HORTALEZA / CALL. HAITI,57,16,Hortaleza,hhtps://wikidata.org/entity/Q1928529,Alcance,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,445200,4479961,false,
2025S053944,08/05/2025,22:40:00,AVDA. SENECA / CALL. MARTIN FIERRO,2,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 21 a 24 años,female,https://wikidata.org/entity/Q6581072,,,438488,4476485,false,
2025S053944,08/05/2025,22:40:00,AVDA. SENECA / CALL. MARTIN FIERRO,2,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,,,438488,4476485,false,
2025S053944,08/05/2025,22:40:00,AVDA. SENECA / CALL. MARTIN FIERRO,2,9,Moncloa-Aravaca,hhtps://wikidata.org/entity/Q2017682,Alcance,,car,https://wikidata.org/entity/Q1420,Conductor,De 55 a 59 años,female,https://wikidata.org/entity/Q6581072,,,438488,4476485,false,
2025S053945,08/05/2025,23:35:00,CALL. DEHESA DE VICALVARO / AURORA BOREAL,13,19,Vicálvaro,hhtps://wikidata.org/entity/Q589403,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,448503,4472331,true,
2025S053945,08/05/2025,23:35:00,CALL. DEHESA DE VICALVARO / AURORA BOREAL,13,19,Vicálvaro,hhtps://wikidata.org/entity/Q589403,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,448503,4472331,false,
2025S053945,08/05/2025,23:35:00,CALL. DEHESA DE VICALVARO / AURORA BOREAL,13,19,Vicálvaro,hhtps://wikidata.org/entity/Q589403,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,448503,4472331,false,
2025S054140,08/05/2025,13:40:00,CALL. NICOLASA GOMEZ / CALL. BOLTAÑA,13,20,San Blas-Canillejas,hhtps://wikidata.org/entity/Q2001937,Caída,Lluvia débil,electric bicycle,https://wikidata.org/entity/Q924724,Conductor,De 45 a 49 años,female,https://wikidata.org/entity/Q6581072,2,Ingreso inferior o igual a 24 horas,447860,4477205,false,
2025S054218,08/05/2025,21:25:00,"CALL. TOLEDO, 86",86,1,Centro,hhtps://wikidata.org/entity/Q1763376,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,De 30 a 34 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,439724,4473384,false,
2025S053978,09/05/2025,01:15:00,"CALL. PASTORA IMPERIO, 2",2,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Colisión lateral,Despejado,bus,https://wikidata.org/entity/Q5638,Conductor,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,442822,4481534,false,
2025S053978,09/05/2025,01:15:00,"CALL. PASTORA IMPERIO, 2",2,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,442822,4481534,false,
2025S053978,09/05/2025,01:15:00,"CALL. PASTORA IMPERIO, 2",2,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,442822,4481534,false,
2025S053978,09/05/2025,01:15:00,"CALL. PASTORA IMPERIO, 2",2,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,442822,4481534,false,
2025S053978,09/05/2025,01:15:00,"CALL. PASTORA IMPERIO, 2",2,5,Chamartín,hhtps://wikidata.org/entity/Q1766348,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,442822,4481534,false,
2025S053979,09/05/2025,01:45:00,CALL. VELAZQUEZ / CALL. MARIA DE MOLINA,123,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,442046,4476557,false,
2025S053979,09/05/2025,01:45:00,CALL. VELAZQUEZ / CALL. MARIA DE MOLINA,123,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,442046,4476557,false,
2025S053979,09/05/2025,01:45:00,CALL. VELAZQUEZ / CALL. MARIA DE MOLINA,123,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,14,Sin asistencia sanitaria,442046,4476557,false,
2025S053979,09/05/2025,01:45:00,CALL. VELAZQUEZ / CALL. MARIA DE MOLINA,123,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,442046,4476557,false,
2025S053979,09/05/2025,01:45:00,CALL. VELAZQUEZ / CALL. MARIA DE MOLINA,123,4,Salamanca,hhtps://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,5,Asistencia sanitaria ambulatoria con posterioridad,442046,4476557,false,
2025S053980,09/05/2025,01:25:00,AVDA. PARQUE / CALL. RIVAS,1,19,Vicálvaro,hhtps://wikidata.org/entity/Q589403,Caída,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,450343,4471891,false,
2025S054009,09/05/2025,01:00:00,"PASEO. CASTELLANA, 63",63,7,Chamberí,hhtps://wikidata.org/entity/Q1763370,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,441304,4477089,true,
2025S054012,09/05/2025,03:55:00,"CALL. CEBREROS, 109",109,10,Latina,hhtps://wikidata.org/entity/Q794954,Colisión fronto-lateral,,car,https://wikidata.org/entity/Q1420,Conductor,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,,,435996,4472659,false,
2025S054012,09/05/2025,03:55:00,"CALL. CEBREROS, 109",109,10,Latina,hhtps://wikidata.org/entity/Q794954,Colisión fronto-lateral,,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,435996,4472659,false,
2025S054012,09/05/2025,03:55:00,"CALL. CEBREROS, 109",109,10,Latina,hhtps://wikidata.org/entity/Q794954,Colisión fronto-lateral,,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,435996,4472659,false,
2025S054012,09/05/2025,03:55:00,"CALL. CEBREROS, 109",109,10,Latina,hhtps://wikidata.org/entity/Q794954,Colisión fronto-lateral,,car,https://wikidata.org/entity/Q1420,Conductor,Desconocido,unknown,https://wikidata.org/entity/Q24238356,,,435996,4472659,false,
2025S054030,09/05/2025,06:15:00,CALL. ARTURO SORIA / CALL. EMETERIO CASTAÑOS,231,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Solo salida de la vía,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,,,443714,4479232,true,
2025S054030,09/05/2025,06:15:00,CALL. ARTURO SORIA / CALL. EMETERIO CASTAÑOS,231,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Solo salida de la vía,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,,,443714,4479232,false,
2025S054030,09/05/2025,06:15:00,CALL. ARTURO SORIA / CALL. EMETERIO CASTAÑOS,231,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Solo salida de la vía,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 21 a 24 años,female,https://wikidata.org/entity/Q6581072,,,443714,4479232,false,
2025S054031,09/05/2025,07:00:00,"CALL. RIVAS, 11",11,19,Vicálvaro,hhtps://wikidata.org/entity/Q589403,Caída,Despejado,motorcycle,https://wikidata.org/entity/Q34493,Conductor,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,449711,4472512,false,
2025S054054,09/05/2025,06:50:00,"AVDA. BUENOS AIRES, 80",80,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Colisión lateral,,bus,https://wikidata.org/entity/Q5638,Conductor,De 55 a 59 años,male,https://wikidata.org/entity/Q6581097,,,444568,4470248,false,
2025S054054,09/05/2025,06:50:00,"AVDA. BUENOS AIRES, 80",80,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Colisión lateral,,truck,https://wikidata.org/entity/Q43193,Conductor,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,,,444568,4470248,false,
2025S054066,09/05/2025,06:53:00,CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO BELINCOSO,65,14,Moratalaz,hhtps://wikidata.org/entity/Q2076109,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,,,444614,4473518,false,
2025S054066,09/05/2025,06:53:00,CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO BELINCOSO,65,14,Moratalaz,hhtps://wikidata.org/entity/Q2076109,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 70 a 74 años,male,https://wikidata.org/entity/Q6581097,,,444614,4473518,false,
2025S054066,09/05/2025,06:53:00,CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO BELINCOSO,65,14,Moratalaz,hhtps://wikidata.org/entity/Q2076109,Choque contra obstáculo fijo,Despejado,car,https://wikidata.org/entity/Q1420,Pasajero,De 70 a 74 años,female,https://wikidata.org/entity/Q6581072,,,444614,4473518,false,
2025S054080,09/05/2025,08:12:00,CALL. MENDEZ ALVARO / AUTOV. M-30,88,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Colisión fronto-lateral,Despejado,truck,https://wikidata.org/entity/Q43193,Conductor,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,,,442618,4471446,false,
2025S054080,09/05/2025,08:12:00,CALL. MENDEZ ALVARO / AUTOV. M-30,88,13,Puente de Vallecas,hhtps://wikidata.org/entity/Q2003054,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,,,442618,4471446,false,
2025S054081,09/05/2025,08:45:00,CALL. EDUARDO BARREIROS / CALL. EL SANTO DE LA ISIDRA,120,17,Villaverde,hhtps://wikidata.org/entity/Q919536,Colisión fronto-lateral,Despejado,car,https://wikidata.org/entity/Q1420,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,440149,4467347,false,
2025S054081,09/05/2025,08:45:00,CALL. EDUARDO BARREIROS / CALL. EL SANTO DE LA ISIDRA,120,17,Villaverde,hhtps://wikidata.org/entity/Q919536,Colisión fronto-lateral,Despejado,electric vehicle,https://wikidata.org/entity/Q13629441,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,440149,4467347,false,
2025S054083,09/05/2025,09:30:00,"CALL. BAUSA, 21",21,15,Ciudad Lineal,hhtps://wikidata.org/entity/Q1763694,Colisión fronto-lateral,Despejado,heavy equipment,https://wikidata.org/entity/Q874311,Conductor,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,,,443290,4480033,false,
